,cik_str,ticker,title,sic,sicDescription,category,entityType,exchanges,fiscalYearEnd,stateOfIncorporation
8211,1446626,UBEOF,Ube Industries Ltd,6770,Blank Checks,,other,['OTC'],31-03,M0
8212,1260729,GDV-PH,GABELLI DIVIDEND & INCOME TRUST,0,,,other,"['NYSE', 'NYSE', 'NYSE']",31-12,
8213,1553079,FISK,"Empire State Realty OP, L.P.",6798,Real Estate Investment Trusts,Large accelerated filer,operating,"['NYSE', 'NYSE', 'NYSE']",31-12,
8214,1437071,IVR-PB,Invesco Mortgage Capital Inc.,6798,Real Estate Investment Trusts,Accelerated filer,operating,"['NYSE', 'NYSE', 'NYSE']",31-12,MD
8215,1504461,NGL-PC,NGL Energy Partners LP,4922,Natural Gas Transmission,Accelerated filer,operating,"['NYSE', 'NYSE', 'NYSE']",31-03,DE
8216,907254,BFS-PD,"SAUL CENTERS, INC.",6798,Real Estate Investment Trusts,Accelerated filer,operating,"['NYSE', 'NYSE', 'NYSE']",31-12,MD
8217,1026214,FMCCL,FEDERAL HOME LOAN MORTGAGE CORP,6111,Federal & Federally-Sponsored Credit Agencies,Accelerated filer,operating,"['OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC']",31-12,
8218,1553079,OGCP,"Empire State Realty OP, L.P.",6798,Real Estate Investment Trusts,Large accelerated filer,operating,"['NYSE', 'NYSE', 'NYSE']",31-12,
8219,1026214,FMCKL,FEDERAL HOME LOAN MORTGAGE CORP,6111,Federal & Federally-Sponsored Credit Agencies,Accelerated filer,operating,"['OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC']",31-12,
8220,1569963,LTGHF,Life Healthcare Group Holdings Limited/ADR,0,,,other,"['OTC', 'OTC']",,
8221,1412100,MHLA,"Maiden Holdings, Ltd.",6331,"Fire, Marine & Casualty Insurance",Accelerated filer<br>Smaller reporting company,operating,"['Nasdaq', 'NYSE', 'NYSE']",31-12,D0
8222,1464423,PMT-PA,PennyMac Mortgage Investment Trust,6798,Real Estate Investment Trusts,Large accelerated filer,operating,"['NYSE', 'NYSE', 'NYSE', 'NYSE', 'NYSE']",31-12,MD
8223,1712184,LILAK,Liberty Latin America Ltd.,4841,Cable & Other Pay Television Services,Large accelerated filer,operating,"['Nasdaq', 'OTC', 'Nasdaq']",31-12,D0
8224,1464423,PMT-PB,PennyMac Mortgage Investment Trust,6798,Real Estate Investment Trusts,Large accelerated filer,operating,"['NYSE', 'NYSE', 'NYSE', 'NYSE', 'NYSE']",31-12,MD
8225,1534126,GLOG-PA,GasLog Ltd.,4400,Water Transportation,Non-accelerated filer,other,['NYSE'],,D0
8226,794685,GAB-PH,GABELLI EQUITY TRUST INC,0,,,other,"['NYSE', 'NYSE', 'NYSE', 'NYSE']",31-12,MD
8227,1526113,GNL-PA,"Global Net Lease, Inc.",6798,Real Estate Investment Trusts,Large accelerated filer,operating,"['NYSE', 'NYSE', 'NYSE', 'NYSE', 'NYSE']",31-12,
8228,1280784,HCXY,"Hercules Capital, Inc.",0,,Large accelerated filer,operating,"['NYSE', 'NYSE']",31-12,MD
8229,1585389,STSFF,"SmartStop Self Storage REIT, Inc.",6798,Real Estate Investment Trusts,Non-accelerated filer,operating,"['OTC', 'OTC']",31-12,MD
8230,1026214,FMCCS,FEDERAL HOME LOAN MORTGAGE CORP,6111,Federal & Federally-Sponsored Credit Agencies,Accelerated filer,operating,"['OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC']",31-12,
8231,1490927,BDVC,Franklin BSP Lending Corp,0,,Non-accelerated filer,operating,['OTC'],31-12,MD
8232,1267395,AHL-PD,ASPEN INSURANCE HOLDINGS LTD,6331,"Fire, Marine & Casualty Insurance",Non-accelerated filer,operating,"['NYSE', 'NYSE', 'NYSE']",31-12,D0
8233,1026214,FMCCO,FEDERAL HOME LOAN MORTGAGE CORP,6111,Federal & Federally-Sponsored Credit Agencies,Accelerated filer,operating,"['OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC']",31-12,
8234,1345126,CODI-PA,Compass Diversified Holdings,2510,Household Furniture,Large accelerated filer,operating,"['NYSE', 'NYSE', 'NYSE', 'NYSE']",31-12,DE
8235,1816901,SWGHF,"SAWAI GROUP HOLDINGS Co., Ltd.",2834,Pharmaceutical Preparations,Non-accelerated filer,other,['OTC'],31-03,
8236,1345126,CODI-PB,Compass Diversified Holdings,2510,Household Furniture,Large accelerated filer,operating,"['NYSE', 'NYSE', 'NYSE', 'NYSE']",31-12,DE
8237,1273685,NYMTN,NEW YORK MORTGAGE TRUST INC,6798,Real Estate Investment Trusts,Large accelerated filer,operating,"['Nasdaq', 'Nasdaq', 'Nasdaq', 'Nasdaq', 'Nasdaq']",31-12,MD
8238,842183,RPT,RPT Realty,6798,Real Estate Investment Trusts,Large accelerated filer,operating,"['NYSE', 'NYSE']",31-12,MD
8239,1026214,FMCKN,FEDERAL HOME LOAN MORTGAGE CORP,6111,Federal & Federally-Sponsored Credit Agencies,Accelerated filer,operating,"['OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC']",31-12,
8240,1026214,FREJN,FEDERAL HOME LOAN MORTGAGE CORP,6111,Federal & Federally-Sponsored Credit Agencies,Accelerated filer,operating,"['OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC']",31-12,
8241,1026214,FMCCN,FEDERAL HOME LOAN MORTGAGE CORP,6111,Federal & Federally-Sponsored Credit Agencies,Accelerated filer,operating,"['OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC']",31-12,
8242,1026214,FMCKO,FEDERAL HOME LOAN MORTGAGE CORP,6111,Federal & Federally-Sponsored Credit Agencies,Accelerated filer,operating,"['OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC']",31-12,
8243,1026214,FMCKJ,FEDERAL HOME LOAN MORTGAGE CORP,6111,Federal & Federally-Sponsored Credit Agencies,Accelerated filer,operating,"['OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC']",31-12,
8244,1569187,AHH-PA,"Armada Hoffler Properties, Inc.",6500,Real Estate,Large accelerated filer,operating,"['NYSE', 'NYSE']",31-12,MD
8245,1026214,FMCKM,FEDERAL HOME LOAN MORTGAGE CORP,6111,Federal & Federally-Sponsored Credit Agencies,Accelerated filer,operating,"['OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC']",31-12,
8246,1598655,GLOP-PB,GasLog Partners LP,4400,Water Transportation,Accelerated filer,other,"['NYSE', 'NYSE', 'NYSE']",31-12,1T
8247,1026214,FREGP,FEDERAL HOME LOAN MORTGAGE CORP,6111,Federal & Federally-Sponsored Credit Agencies,Accelerated filer,operating,"['OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC']",31-12,
8248,1598655,GLOP-PA,GasLog Partners LP,4400,Water Transportation,Accelerated filer,other,"['NYSE', 'NYSE', 'NYSE']",31-12,1T
8249,1026214,FMCCH,FEDERAL HOME LOAN MORTGAGE CORP,6111,Federal & Federally-Sponsored Credit Agencies,Accelerated filer,operating,"['OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC']",31-12,
8250,1026214,FMCCK,FEDERAL HOME LOAN MORTGAGE CORP,6111,Federal & Federally-Sponsored Credit Agencies,Accelerated filer,operating,"['OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC']",31-12,
8251,1497645,INN-PE,"Summit Hotel Properties, Inc.",6798,Real Estate Investment Trusts,Large accelerated filer,operating,"['NYSE', 'NYSE', 'NYSE']",31-12,MD
8252,1598655,GLOP-PC,GasLog Partners LP,4400,Water Transportation,Accelerated filer,other,"['NYSE', 'NYSE', 'NYSE']",31-12,1T
8253,719413,HL-PB,HECLA MINING CO/DE/,1400,Mining & Quarrying of  Nonmetallic Minerals (No Fuels),Large accelerated filer,operating,"['NYSE', 'NYSE']",31-12,DE
8254,1026214,FMCCP,FEDERAL HOME LOAN MORTGAGE CORP,6111,Federal & Federally-Sponsored Credit Agencies,Accelerated filer,operating,"['OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC']",31-12,
8255,1026214,FMCCM,FEDERAL HOME LOAN MORTGAGE CORP,6111,Federal & Federally-Sponsored Credit Agencies,Accelerated filer,operating,"['OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC']",31-12,
8256,1026214,FMCKP,FEDERAL HOME LOAN MORTGAGE CORP,6111,Federal & Federally-Sponsored Credit Agencies,Accelerated filer,operating,"['OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC']",31-12,
8257,1728205,PLLTL,Piedmont Lithium Inc.,1400,Mining & Quarrying of  Nonmetallic Minerals (No Fuels),Large accelerated filer,operating,"['Nasdaq', 'OTC']",31-12,
8258,1677576,IIPR-PA,INNOVATIVE INDUSTRIAL PROPERTIES INC,6500,Real Estate,Large accelerated filer,operating,"['NYSE', 'NYSE']",31-12,
8259,897429,CHS,"CHICO'S FAS, INC.",5621,Retail-Women's Clothing Stores,Accelerated filer,operating,['NYSE'],03-02,FL
8260,1482430,KBSR,"KBS Real Estate Investment Trust III, Inc.",6798,Real Estate Investment Trusts,Non-accelerated filer,operating,['OTC'],31-12,MD
8261,909531,CRNZF,CAIRN ENERGY PLC,0,,,other,"[None, 'OTC', 'OTC']",,
8262,40417,GAM-PB,GENERAL AMERICAN INVESTORS CO INC,0,,,other,"['NYSE', 'NYSE']",31-12,DE
8263,1499785,TJBH,Tengjun Biotechnology Corp.,2080,Beverages,Non-accelerated filer<br>Smaller reporting company,operating,['OTC'],31-12,NV
8264,1709442,FSUN,FIRSTSUN CAPITAL BANCORP,6021,National Commercial Banks,<br>Emerging growth company,operating,['OTC'],31-12,DE
8265,729580,BELFB,BEL FUSE INC /NJ,3677,"Electronic Coils, Transformers & Other Inductors",Accelerated filer<br>Smaller reporting company,operating,"['Nasdaq', 'Nasdaq']",31-12,NJ
8266,43196,GTN-A,GRAY TELEVISION INC,4833,Television Broadcasting Stations,Large accelerated filer,operating,"['NYSE', 'NYSE']",31-12,GA
8267,1782999,PTCHF,PureTech Health plc,2834,Pharmaceutical Preparations,Accelerated filer,other,"['Nasdaq', 'OTC']",31-12,X0
8268,1448978,SMBMF,SembCorp Marine Ltd.,0,,,other,"['OTC', 'OTC']",,
8269,845877,AGM-PD,FEDERAL AGRICULTURAL MORTGAGE CORP,6111,Federal & Federally-Sponsored Credit Agencies,Large accelerated filer,operating,"['NYSE', 'NYSE', 'NYSE', 'NYSE', 'NYSE', 'NYSE', 'NYSE']",31-12,
8270,1345099,MEOBF,MESOBLAST LTD,2836,"Biological Products, (No Diagnostic Substances)",Accelerated filer,other,"['Nasdaq', 'OTC']",30-06,C3
8271,845877,AGM-PC,FEDERAL AGRICULTURAL MORTGAGE CORP,6111,Federal & Federally-Sponsored Credit Agencies,Large accelerated filer,operating,"['NYSE', 'NYSE', 'NYSE', 'NYSE', 'NYSE', 'NYSE', 'NYSE']",31-12,
8272,1023512,DRDGF,DRDGOLD LTD,1040,Gold and Silver Ores,Accelerated filer,other,"['NYSE', 'OTC']",30-06,
8273,55135,KELYB,KELLY SERVICES INC,7363,Services-Help Supply Services,Large accelerated filer,operating,"['Nasdaq', 'Nasdaq']",31-12,DE
8274,1503584,CMRE-PB,Costamare Inc.,4412,Deep Sea Foreign Transportation of  Freight,Accelerated filer,other,"['NYSE', 'NYSE', 'NYSE', 'NYSE', 'NYSE']",31-12,1T
8275,1340243,MPSYF,MorphoSys AG,2834,Pharmaceutical Preparations,Large accelerated filer,other,"['Nasdaq', 'OTC']",31-12,2M
8276,315858,BVHBB,Bluegreen Vacations Holding Corp,6500,Real Estate,Accelerated filer,operating,"['NYSE', 'OTC']",31-12,FL
8277,1209028,AIC,Arlington Asset Investment Corp.,6798,Real Estate Investment Trusts,Non-accelerated filer<br>Smaller reporting company,operating,"['NYSE', 'NYSE', 'NYSE', 'NYSE', 'NYSE']",31-12,VA
8278,1503584,CMRE-PC,Costamare Inc.,4412,Deep Sea Foreign Transportation of  Freight,Accelerated filer,other,"['NYSE', 'NYSE', 'NYSE', 'NYSE', 'NYSE']",31-12,1T
8279,1503584,CMRE-PD,Costamare Inc.,4412,Deep Sea Foreign Transportation of  Freight,Accelerated filer,other,"['NYSE', 'NYSE', 'NYSE', 'NYSE', 'NYSE']",31-12,1T
8280,1323468,GLP-PA,GLOBAL PARTNERS LP,5171,Wholesale-Petroleum Bulk Stations & Terminals,Large accelerated filer,operating,"['NYSE', 'NYSE', 'NYSE']",31-12,
8281,1503584,CMRE-PE,Costamare Inc.,4412,Deep Sea Foreign Transportation of  Freight,Accelerated filer,other,"['NYSE', 'NYSE', 'NYSE', 'NYSE', 'NYSE']",31-12,1T
8282,1385145,CELJF,Cellcom Israel Ltd.,4812,Radiotelephone Communications,Large Accelerated,other,['OTC'],31-12,L3
8283,1561032,HLTC,"Healthcare Trust, Inc.",6798,Real Estate Investment Trusts,Non-accelerated filer,operating,"['Nasdaq', 'OTC', 'Nasdaq']",31-12,MD
8284,216085,HVT-A,HAVERTY FURNITURE COMPANIES INC,5712,Retail-Furniture Stores,Accelerated filer,operating,"['NYSE', 'NYSE']",31-12,MD
8285,1313510,GGN-PB,"GAMCO Global Gold, Natural Resources & Income Trust",0,,,other,"['NYSE', 'NYSE']",31-12,DE
8286,921671,GGT-PE,GABELLI MULTIMEDIA TRUST INC.,0,,,other,"['NYSE', 'NYSE', 'NYSE']",31-12,MD
8287,8063,ATROB,ASTRONICS CORP,3728,"Aircraft Parts & Auxiliary Equipment, NEC",Accelerated filer,operating,"['Nasdaq', 'OTC']",31-12,NY
8288,1726173,BH,Biglari Holdings Inc.,5812,Retail-Eating  Places,Accelerated filer<br>Smaller reporting company,operating,"['NYSE', 'NYSE']",31-12,IN
8289,863110,ARTNB,ARTESIAN RESOURCES CORP,4941,Water Supply,Non-accelerated filer<br>Smaller reporting company,operating,"['Nasdaq', 'OTC']",31-12,DE
8290,1234006,GOODO,GLADSTONE COMMERCIAL CORP,6519,"Lessors of  Real Property, NEC",Large accelerated filer,operating,"['Nasdaq', 'Nasdaq', 'Nasdaq']",31-12,MD
8291,752642,UMH-PD,"UMH PROPERTIES, INC.",6798,Real Estate Investment Trusts,Large accelerated filer,operating,"['NYSE', 'NYSE']",31-12,MD
8292,800457,DGICB,DONEGAL GROUP INC,6331,"Fire, Marine & Casualty Insurance",Accelerated filer,operating,"['Nasdaq', 'Nasdaq']",31-12,DE
8293,1495222,OXLCM,Oxford Lane Capital Corp.,0,,,other,"['Nasdaq', 'Nasdaq', 'Nasdaq', 'Nasdaq', 'Nasdaq', 'Nasdaq', 'Nasdaq']",31-03,MD
8294,1060349,GAMI,"GAMCO INVESTORS, INC. ET AL",6211,"Security Brokers, Dealers & Flotation Companies",Accelerated filer<br>Smaller reporting company,operating,['OTC'],31-12,DE
8295,1488813,CUBI-PE,"Customers Bancorp, Inc.",6022,State Commercial Banks,Large accelerated filer,operating,"['NYSE', 'NYSE', 'NYSE', 'NYSE']",31-12,PA
8296,1488813,CUBI-PF,"Customers Bancorp, Inc.",6022,State Commercial Banks,Large accelerated filer,operating,"['NYSE', 'NYSE', 'NYSE', 'NYSE']",31-12,PA
8297,1499849,BRCPF,BrasilAgro - Brazilian Agricultural Real Estate Co,100,Agricultural Production-Crops,Accelerated filer<br>Emerging growth company,other,"['NYSE', 'OTC']",30-06,D5
8298,1629019,MBINP,Merchants Bancorp,6022,State Commercial Banks,Accelerated filer,operating,"['Nasdaq', 'Nasdaq', 'Nasdaq', 'Nasdaq', 'Nasdaq']",31-12,IN
8299,1604174,ECCX,Eagle Point Credit Co Inc.,0,,,other,"['NYSE', 'NYSE', 'NYSE', 'NYSE', 'NYSE', 'NYSE']",31-12,DE
8300,1214935,NCV-PA,Virtus Convertible & Income Fund,0,,,other,"['NYSE', 'NYSE']",31-01,MA
8301,353184,AIRTP,AIR T INC,4513,Air Courier Services,Non-accelerated filer<br>Smaller reporting company,operating,"['Nasdaq', 'Nasdaq']",31-03,DE
8302,1587987,NEWTI,"NewtekOne, Inc.",6021,National Commercial Banks,Accelerated filer,operating,"['Nasdaq', 'Nasdaq', 'Nasdaq', 'Nasdaq']",31-12,MD
8303,25475,CRD-B,CRAWFORD & CO,6411,"Insurance Agents, Brokers & Service",Accelerated filer,operating,"['NYSE', 'NYSE']",31-12,GA
8304,357294,HOVVB,HOVNANIAN ENTERPRISES INC,1531,Operative Builders,Accelerated filer,operating,"['NYSE', 'Nasdaq', 'OTC']",31-10,DE
8305,1495222,OXLCO,Oxford Lane Capital Corp.,0,,,other,"['Nasdaq', 'Nasdaq', 'Nasdaq', 'Nasdaq', 'Nasdaq', 'Nasdaq', 'Nasdaq']",31-03,MD
8306,1533615,GMRE-PA,Global Medical REIT Inc.,6798,Real Estate Investment Trusts,Large accelerated filer,operating,"['NYSE', 'NYSE']",31-12,MD
8307,1355096,QRTEB,"Qurate Retail, Inc.",5961,Retail-Catalog & Mail-Order Houses,Large accelerated filer,operating,"['Nasdaq', 'Nasdaq', 'Nasdaq']",31-12,
8308,1514281,MITT-PA,"AG Mortgage Investment Trust, Inc.",6798,Real Estate Investment Trusts,Accelerated filer<br>Smaller reporting company,operating,"['NYSE', 'NYSE', 'NYSE', 'NYSE']",31-12,MD
8309,885275,WBHC,WILSON BANK HOLDING CO,6021,National Commercial Banks,Large accelerated filer,operating,['OTC'],31-12,TN
8310,1495240,LANDM,GLADSTONE LAND Corp,6798,Real Estate Investment Trusts,Large accelerated filer,operating,"['Nasdaq', 'Nasdaq', 'Nasdaq', 'Nasdaq']",31-12,MD
8311,1837412,SLGC,"SomaLogic, Inc.",8731,Services-Commercial Physical & Biological Research,<br>Emerging growth company,operating,"['Nasdaq', 'Nasdaq']",31-12,DE
8312,88948,SENEB,Seneca Foods Corp,2033,"Canned, Fruits, Veg, Preserves, Jams & Jellies",Accelerated filer,operating,"['Nasdaq', 'Nasdaq', 'OTC', 'OTC']",31-03,NY
8313,1514281,MITT-PB,"AG Mortgage Investment Trust, Inc.",6798,Real Estate Investment Trusts,Accelerated filer<br>Smaller reporting company,operating,"['NYSE', 'NYSE', 'NYSE', 'NYSE']",31-12,MD
8314,1452857,SPLP-PA,STEEL PARTNERS HOLDINGS L.P.,3390,Miscellaneous Primary Metal Products,Accelerated filer<br>Smaller reporting company,operating,"['NYSE', 'NYSE']",31-12,DE
8315,1849396,TRMR,Nexxen International Ltd.,7370,"Services-Computer Programming, Data Processing, Etc.",Non-accelerated filer<br>Emerging growth company,other,['Nasdaq'],31-12,L3
8316,1556898,THPTF,"Techpoint, Inc.",3674,Semiconductors & Related Devices,Non-accelerated filer<br>Smaller reporting company,operating,['OTC'],31-12,CA
8317,1593222,CIO-PA,"City Office REIT, Inc.",6798,Real Estate Investment Trusts,Accelerated filer,operating,"['NYSE', 'NYSE']",31-12,
8318,1321741,GAINL,GLADSTONE INVESTMENT CORPORATION\DE,0,,Non-accelerated filer,operating,"['Nasdaq', 'Nasdaq', 'Nasdaq', 'Nasdaq']",31-03,DE
8319,1762303,AVHHL,"AVITA Medical, Inc.",3841,Surgical & Medical Instruments & Apparatus,<br>Emerging growth company,operating,"['Nasdaq', 'OTC']",31-12,DE
8320,1762506,VSOGF,"Vista Energy, S.A.B. de C.V.",1311,Crude Petroleum & Natural Gas,Accelerated filer<br>Emerging growth company,other,"['NYSE', 'OTC']",31-12,O5
8321,1080720,GUT-PC,GABELLI UTILITY TRUST,0,,,other,"['NYSE', 'NYSE']",31-12,DE
8322,1815620,CKDXF,Opthea Ltd,2836,"Biological Products, (No Diagnostic Substances)",Non-accelerated filer<br>Emerging growth company,other,"['Nasdaq', 'OTC']",30-06,C3
8323,1849475,NCACU,Newcourt Acquisition Corp,6770,Blank Checks,<br>Emerging growth company,operating,"['Nasdaq', 'Nasdaq', 'Nasdaq']",31-12,E9
8324,23426,CNTHP,CONNECTICUT LIGHT & POWER CO,4911,Electric Services,,operating,"['OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC']",31-12,CT
8325,1465872,VTDRF,VANTAGE DRILLING INTERNATIONAL,1381,Drilling Oil & Gas Wells,Non-accelerated filer,operating,['OTC'],31-12,E9
8326,1166663,TNP-PE,TSAKOS ENERGY NAVIGATION LTD,4412,Deep Sea Foreign Transportation of  Freight,Accelerated filer,other,"['NYSE', 'NYSE', 'NYSE']",,
8327,23426,CNLPL,CONNECTICUT LIGHT & POWER CO,4911,Electric Services,,operating,"['OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC']",31-12,CT
8328,1227857,NCZ-PA,Virtus Convertible & Income Fund II,0,,,other,"['NYSE', 'NYSE']",31-01,MA
8329,1318885,DSX-PB,DIANA SHIPPING INC.,4412,Deep Sea Foreign Transportation of  Freight,Accelerated filer,other,"['NYSE', 'NYSE']",,
8330,23426,CNTHO,CONNECTICUT LIGHT & POWER CO,4911,Electric Services,,operating,"['OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC']",31-12,CT
8331,1571776,CHMI-PB,Cherry Hill Mortgage Investment Corp,6798,Real Estate Investment Trusts,Non-accelerated filer<br>Smaller reporting company,operating,"['NYSE', 'NYSE', 'NYSE']",31-12,MD
8332,1166663,TNP-PF,TSAKOS ENERGY NAVIGATION LTD,4412,Deep Sea Foreign Transportation of  Freight,Accelerated filer,other,"['NYSE', 'NYSE', 'NYSE']",,
8333,1160846,OIBRQ,OI S.A. - In Judicial Reorganization,4813,Telephone Communications (No Radiotelephone),Large accelerated filer,other,['OTC'],,
8334,46207,HAWLN,HAWAIIAN ELECTRIC CO INC,4911,Electric Services,Large Accelerated,operating,"['OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC']",31-12,HI
8335,1400891,IHRTB,"iHeartMedia, Inc.",4832,Radio Broadcasting Stations,Large accelerated filer,operating,"['Nasdaq', 'OTC', 'OTC']",31-12,
8336,1635650,GPP,Green Plains Partners LP,2860,Industrial Organic Chemicals,Accelerated filer,operating,['Nasdaq'],31-12,DE
8337,1574085,BHR-PD,Braemar Hotels & Resorts Inc.,6798,Real Estate Investment Trusts,Accelerated filer,operating,"['NYSE', 'NYSE', 'NYSE']",31-12,MD
8338,23426,CNTHN,CONNECTICUT LIGHT & POWER CO,4911,Electric Services,,operating,"['OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC']",31-12,CT
8339,1574085,BHR-PB,Braemar Hotels & Resorts Inc.,6798,Real Estate Investment Trusts,Accelerated filer,operating,"['NYSE', 'NYSE', 'NYSE']",31-12,MD
8340,1459762,EXROF,EXRO TECHNOLOGIES INC.,3677,"Electronic Coils, Transformers & Other Inductors",,other,['OTC'],31-12,A1
8341,1479615,SLNCF,Silence Therapeutics plc,2834,Pharmaceutical Preparations,Non-accelerated filer<br>Emerging growth company,other,"['Nasdaq', 'OTC']",,X0
8342,46207,HAWEN,HAWAIIAN ELECTRIC CO INC,4911,Electric Services,Large Accelerated,operating,"['OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC']",31-12,HI
8343,716006,YELLQ,Yellow Corp,4213,Trucking (No Local),Accelerated filer,operating,['OTC'],31-12,DE
8344,23426,CNLHO,CONNECTICUT LIGHT & POWER CO,4911,Electric Services,,operating,"['OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC']",31-12,CT
8345,1944885,APLMW,Apollomics Inc.,2834,Pharmaceutical Preparations,Non-accelerated filer<br>Emerging growth company,other,"['Nasdaq', 'Nasdaq']",31-12,
8346,23426,CNLHP,CONNECTICUT LIGHT & POWER CO,4911,Electric Services,,operating,"['OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC', 'OTC']",31-12,CT
