account_name,cluster
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeitedInPeriod,10
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeitedInPeriodIntrinsicValue,10
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeitedInPeriodWeightedAverageGrantDateFairValue,10
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeituresWeightedAverageGrantDateFairValue,10
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod,10
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriodIntrinsicValue,10
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,10
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedIntrinsicValue,10
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber,10
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedWeightedAverageGrantDateFairValue,10
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsPeriodIncreaseDecrease,6
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsShareBasedLiabilitiesPaid,10
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsTotalShareBasedLiabilitiesPaid,10
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriod,10
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue,10
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodWeightedAverageGrantDateFairValue,10
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendPayments,10
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,10
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedTerm,10
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,10
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMaximum,10
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMinimum,10
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,10
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMaximum,10
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMinimum,10
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsWeightedAverageVolatilityRate,10
ShareBasedCompensationArrangementByShareBasedPaymentAwardMaximumEmployeeSubscriptionRate,10
ShareBasedCompensationArrangementByShareBasedPaymentAwardMaximumNumberOfSharesPerEmployee,10
ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsGranted,10
ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsOutstandingNumber,10
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfAdditionalSharesAuthorized,10
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAuthorized,10
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,10
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableIntrinsicValue,10
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,10
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,10
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageRemainingContractualTerm,10
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriod,10
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,10
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,10
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod,10
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriodWeightedAverageExercisePrice,10
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,10
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,10
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageIntrinsicValue,10
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,10
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,10
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,10
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGrantDateIntrinsicValue,10
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,10
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,10
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,10
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOtherIncreasesDecreasesInPeriod,6
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,10
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,10
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingPeriodIncreaseDecrease,10
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,10
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageRemainingContractualTerm,10
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableAggregateIntrinsicValue,10
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableNumber,10
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableWeightedAverageExercisePrice,10
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableWeightedAverageRemainingContractualTerm,10
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingAggregateIntrinsicValue,10
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber,10
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingWeightedAverageExercisePrice,10
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingWeightedAverageRemainingContractualTerm,10
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedInPeriodFairValue,10
ShareBasedCompensationArrangementByShareBasedPaymentAwardOtherShareIncreaseDecrease,10
ShareBasedCompensationArrangementByShareBasedPaymentAwardPerShareWeightedAveragePriceOfSharesPurchased,10
ShareBasedCompensationArrangementByShareBasedPaymentAwardPlanModificationIncrementalCompensationCost,10
ShareBasedCompensationArrangementByShareBasedPaymentAwardSharesIssuedInPeriod,10
ShareBasedCompensationArrangementByShareBasedPaymentAwardSharesPurchasedForAward,10
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,10
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExpirationsInPeriodWeightedAverageExercisePrice,10
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,10
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,10
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsOtherShareIncreaseDecreaseInPeriodWeightedAverageExercisePrice,10
ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeExercisableOptionsWeightedAverageExercisePrice,10
ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeExercisableOptionsWeightedAverageRemainingContractualTerm,10
ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfExercisableOptions,10
ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfOutstandingOptions,10
ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeOutstandingOptionsWeightedAverageExercisePriceBeginningBalance,10
ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeOutstandingOptionsWeightedAverageRemainingContractualTerm,10
ShareBasedGoodsAndNonemployeeServicesTransactionQuantityOfSecuritiesIssued,10
ShareBasedGoodsAndNonemployeeServicesTransactionSharesApprovedForIssuance,10
ShareOfEquityMethodInvesteesPropertyAcquisitionExplorationAndDevelopmentCostsIncurredInOilAndGasProducingActivities,2
SharePrice,13
SharebasedCompensationArrangementBySharebasedPaymentAwardAwardVestingRightsPercentage,10
SharebasedCompensationArrangementBySharebasedPaymentAwardCompensationCost1,10
SharebasedCompensationArrangementBySharebasedPaymentAwardEquityInstrumentsOtherThanOptionsAggregateIntrinsicValueNonvested,10
SharebasedCompensationArrangementBySharebasedPaymentAwardEquityInstrumentsOtherThanOptionsAggregateIntrinsicValueVested,10
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,10
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedNumberOfShares,10
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedOptionsForfeitedNumberOfShares,10
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedOptionsForfeitedWeightedAverageGrantDateFairValue,10
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedWeightedAverageGrantDateFairValue,10
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsOutstandingWeightedAverageRemainingContractualTerm1,10
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedInPeriodFairValue1,10
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedNumberOfShares,10
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedWeightedAverageGrantDateFairValue,10
SharebasedCompensationArrangementBySharebasedPaymentAwardPurchasePriceOfCommonStockPercent,10
SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeExercisableOptionsWeightedAverageExercisePrice1,10
SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeExercisableOptionsWeightedAverageRemainingContractualTerm1,10
SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeOutstandingOptionsWeightedAverageExercisePriceBeginningBalance1,10
SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeOutstandingOptionsWeightedAverageRemainingContractualTerm1,10
SharesHeldInEmployeeStockOptionPlanAllocated,10
SharesHeldInEmployeeStockOptionPlanCommittedToBeReleased,10
SharesHeldInEmployeeStockOptionPlanSuspenseShares,10
SharesIssued,10
SharesOutstanding,13
SharesPaidForTaxWithholdingForShareBasedCompensation,10
SharesSubjectToMandatoryRedemptionSettlementTermsAmount,10
SharesSubjectToMandatoryRedemptionSettlementTermsAmountNoncurrent,10
ShippingHandlingAndTransportationCosts,17
ShortTermBankLoansAndNotesPayable,14
ShortTermBorrowings,14
ShortTermDebtPercentageBearingFixedInterestRate,13
ShortTermDebtWeightedAverageInterestRate,13
ShortTermDebtWeightedAverageInterestRateOverTime,13
ShortTermInvestments,14
ShortTermLeaseCommitmentAmount,8
ShortTermLeaseCost,14
ShortTermLeasePayments,8
ShortdurationInsuranceContractsLiabilityForUnpaidClaimsAndClaimAdjustmentExpenseAggregateReconcilingItems,2
ShortdurationInsuranceContractsLiabilityForUnpaidClaimsAndClaimsAdjustmentExpenseAccumulatedUnallocatedClaimAdjustmentExpense,2
ShorttermDebtAverageOutstandingAmount,13
ShorttermDebtFairValue,7
ShorttermDebtMaximumAmountOutstandingDuringPeriod,13
ShorttermDebtMaximumMonthendOutstandingAmount,13
SignificantAcquisitionsAndDisposalsAcquisitionCostsOrSaleProceeds,2
SignificantAcquisitionsAndDisposalsGainLossOnSaleOrDisposalNetOfTax,3
SignificantAcquisitionsAndDisposalsGainLossOnSaleOrDisposalPretax,16
SignificantChangeInUnrecognizedTaxBenefitsIsReasonablyPossibleAmountOfUnrecordedBenefit,6
SignificantChangeInUnrecognizedTaxBenefitsIsReasonablyPossibleEstimatedRangeOfChange,6
SignificantChangeInUnrecognizedTaxBenefitsIsReasonablyPossibleEstimatedRangeOfChangeLowerBound,6
SignificantChangeInUnrecognizedTaxBenefitsIsReasonablyPossibleEstimatedRangeOfChangeUpperBound,6
SignificantCommitmentRemainingMinimumAmountCommitted,8
SignificantPurchaseCommitmentRemainingMinimumAmountCommitted,8
SquareFootageOfRealEstateProperty,2
StandardProductWarrantyAccrual,14
StandardProductWarrantyAccrualCurrencyTranslationIncreaseDecrease,6
StandardProductWarrantyAccrualCurrent,15
StandardProductWarrantyAccrualNoncurrent,14
StandardProductWarrantyAccrualPayments,8
StandardProductWarrantyAccrualPreexistingIncreaseDecrease,6
StandardProductWarrantyAccrualWarrantiesIssued,2
StateAndLocalIncomeTaxExpenseBenefitContinuingOperations,12
StatutoryAccountingPracticesStatutoryAmountAvailableForDividendPayments,13
StatutoryAccountingPracticesStatutoryCapitalAndSurplusBalance,13
StatutoryAccountingPracticesStatutoryCapitalAndSurplusRequired,13
StockAndWarrantsIssuedDuringPeriodValuePreferredStockAndWarrants,10
StockConvertedFromOneClassToAnotherClassValue,10
StockDividendsShares,10
StockGrantedDuringPeriodValueSharebasedCompensation,10
StockGrantedDuringPeriodValueSharebasedCompensationForfeited,10
StockIssued1,10
StockIssuedDuringPeriodSharesAcquisitions,10
StockIssuedDuringPeriodSharesConversionOfConvertibleSecurities,10
StockIssuedDuringPeriodSharesEmployeeBenefitPlan,10
StockIssuedDuringPeriodSharesEmployeeStockOwnershipPlan,10
StockIssuedDuringPeriodSharesEmployeeStockPurchasePlans,10
StockIssuedDuringPeriodSharesIssuedForServices,10
StockIssuedDuringPeriodSharesNewIssues,10
StockIssuedDuringPeriodSharesRestrictedStockAwardForfeited,10
StockIssuedDuringPeriodSharesRestrictedStockAwardGross,10
StockIssuedDuringPeriodSharesRestrictedStockAwardNetOfForfeitures,10
StockIssuedDuringPeriodSharesShareBasedCompensation,10
StockIssuedDuringPeriodSharesShareBasedCompensationForfeited,10
StockIssuedDuringPeriodSharesShareBasedCompensationGross,10
StockIssuedDuringPeriodSharesStockOptionsExercised,10
StockIssuedDuringPeriodValueAcquisitions,10
StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,10
StockIssuedDuringPeriodValueConversionOfConvertibleSecuritiesNetOfAdjustments,3
StockIssuedDuringPeriodValueEmployeeBenefitPlan,10
StockIssuedDuringPeriodValueEmployeeStockOwnershipPlan,10
StockIssuedDuringPeriodValueEmployeeStockPurchasePlan,10
StockIssuedDuringPeriodValueIssuedForServices,10
StockIssuedDuringPeriodValueNewIssues,10
StockIssuedDuringPeriodValueOther,10
StockIssuedDuringPeriodValueRestrictedStockAwardForfeitures,10
StockIssuedDuringPeriodValueRestrictedStockAwardGross,10
StockIssuedDuringPeriodValueRestrictedStockAwardNetOfForfeitures,10
StockIssuedDuringPeriodValueShareBasedCompensation,10
StockIssuedDuringPeriodValueShareBasedCompensationGross,10
StockIssuedDuringPeriodValueStockDividend,10
StockIssuedDuringPeriodValueStockOptionsExercised,10
StockIssuedDuringPeriodValueTreasuryStockReissued,10
StockOptionPlanExpense,17
StockRedeemedOrCalledDuringPeriodValue,13
StockRepurchaseProgramAuthorizedAmount,10
StockRepurchaseProgramAuthorizedAmount1,10
StockRepurchaseProgramNumberOfSharesAuthorizedToBeRepurchased,10
StockRepurchaseProgramRemainingAuthorizedRepurchaseAmount,10
StockRepurchaseProgramRemainingAuthorizedRepurchaseAmount1,10
StockRepurchaseProgramRemainingNumberOfSharesAuthorizedToBeRepurchased,10
StockRepurchasedAndRetiredDuringPeriodShares,10
StockRepurchasedAndRetiredDuringPeriodValue,10
StockRepurchasedDuringPeriodShares,10
StockRepurchasedDuringPeriodValue,10
StockholdersEquity,14
StockholdersEquityBeforeTreasuryStock,13
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,3
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterestAdjustedBalance,13
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterestAdjustedBalance1,13
StockholdersEquityNoteSpinoffTransaction,6
StockholdersEquityNoteStockSplitConversionRatio,10
StockholdersEquityNoteStockSplitConversionRatio1,10
StockholdersEquityNoteSubscriptionsReceivable,14
StockholdersEquityOther,14
StockholdersEquityOtherShares,13
StockholdersEquityPeriodIncreaseDecrease,6
StraightLineRent,17
StraightLineRentAdjustments,17
StructuredSettlementAnnuitiesInterestRateHighEnd,13
StructuredSettlementAnnuitiesInterestRateLowEnd,13
SubleaseIncome,17
SubordinatedDebt,14
SubsequentEventAmount,6
SubsidiaryOfLimitedLiabilityCompanyOrLimitedPartnershipOwnershipInterest,6
SubsidiaryOrEquityMethodInvesteeCumulativePercentageOwnershipAfterAllTransactions,13
SubsidiaryOrEquityMethodInvesteeCumulativeProceedsReceivedOnAllTransactions,13
SubsidiaryOrEquityMethodInvesteeMinorityInterestInIncomeOfSubsidiary,3
SupplementalDeferredPurchasePrice,14
SupplementalInformationForPropertyCasualtyInsuranceUnderwritersAmortizationOfDeferredPolicyAcquisitionCosts,2
SupplementalInformationForPropertyCasualtyInsuranceUnderwritersCurrentYearClaimsAndClaimsAdjustmentExpense,2
SupplementalInformationForPropertyCasualtyInsuranceUnderwritersDeferredPolicyAcquisitionCosts,2
SupplementalInformationForPropertyCasualtyInsuranceUnderwritersDiscountDeductedFromReserves,6
SupplementalInformationForPropertyCasualtyInsuranceUnderwritersEarnedPremiums,2
SupplementalInformationForPropertyCasualtyInsuranceUnderwritersMaximumInterestRateInRange,13
SupplementalInformationForPropertyCasualtyInsuranceUnderwritersMinimumInterestRateInRange,13
SupplementalInformationForPropertyCasualtyInsuranceUnderwritersNetInvestmentIncome,2
SupplementalInformationForPropertyCasualtyInsuranceUnderwritersPaidClaimsAndClaimsAdjustmentExpense,2
SupplementalInformationForPropertyCasualtyInsuranceUnderwritersPremiumsWritten,2
SupplementalInformationForPropertyCasualtyInsuranceUnderwritersPriorYearClaimsAndClaimsAdjustmentExpense,2
SupplementalInformationForPropertyCasualtyInsuranceUnderwritersReservesForUnpaidClaimsAndClaimsAdjustmentExpense,2
SupplementalInformationForPropertyCasualtyInsuranceUnderwritersUnearnedPremiums,2
SupplementaryInsuranceInformationDeferredPolicyAcquisitionCosts,2
SupplierFinanceProgramObligation,14
SupplierFinanceProgramObligationCurrent,15
SupplierFinanceProgramObligationDecreaseSettlement,6
Supplies,17
SuppliesAndPostageExpense,17
SuppliesExpense,17
TangibleAssetImpairmentCharges,17
TaxAdjustmentsSettlementsAndUnusualProvisions,12
TaxBenefitFromStockOptionsExercised,10
TaxBenefitFromStockOptionsExercised1,10
TaxCreditCarryforwardAmount,6
TaxCreditCarryforwardDeferredTaxAsset,12
TaxCreditCarryforwardValuationAllowance,12
TaxCutsAndJobsActOf2017ChangeInTaxRateDeferredTaxAssetIncomeTaxExpense,12
